"Team","split","variable","game_code","stats"
"Queens","recency10","Defensive_Efficency","Fairfield 20231118",90.2
"Queens","recency10","Defensive_Efficency","Drexel 20231119",98.2
"Queens","recency10","Defensive_Efficency","Fairleigh Dickinson 20231122",106.9
"Queens","recency10","Defensive_Efficency","Richmond 20231125",116.4
"Queens","recency10","Defensive_Efficency","Gardner-Webb 20231129",105.9
"Queens","recency10","Defensive_Efficency","Carolina Christian 20231201",87.4
"Queens","recency10","Defensive_Efficency","Winthrop 20231205",107.2
"Queens","home","Defensive_Efficency","High Point 20231114",104.6
"Queens","home","Defensive_Efficency","Fairleigh Dickinson 20231122",106.9
"Queens","home","Defensive_Efficency","Gardner-Webb 20231129",105.9
"Queens","home","Defensive_Efficency","Carolina Christian 20231201",87.4
"Queens","away","Defensive_Efficency","Marshall 20231106",111.2
"Queens","away","Defensive_Efficency","Southern Illinois 20231110",128.3
"Queens","away","Defensive_Efficency","Fairfield 20231118",90.2
"Queens","away","Defensive_Efficency","Drexel 20231119",98.2
"Queens","away","Defensive_Efficency","Richmond 20231125",116.4
"Queens","away","Defensive_Efficency","Winthrop 20231205",107.2
"Queens","net100","Defensive_Efficency","Southern Illinois 20231110",128.3
"Queens","net100","Defensive_Efficency","Richmond 20231125",116.4
"Queens","wins","Defensive_Efficency","High Point 20231114",104.6
"Queens","wins","Defensive_Efficency","Fairfield 20231118",90.2
"Queens","wins","Defensive_Efficency","Fairleigh Dickinson 20231122",106.9
"Queens","wins","Defensive_Efficency","Gardner-Webb 20231129",105.9
"Queens","wins","Defensive_Efficency","Carolina Christian 20231201",87.4
"Queens","losses","Defensive_Efficency","Marshall 20231106",111.2
"Queens","losses","Defensive_Efficency","Southern Illinois 20231110",128.3
"Queens","losses","Defensive_Efficency","Drexel 20231119",98.2
"Queens","losses","Defensive_Efficency","Richmond 20231125",116.4
"Queens","losses","Defensive_Efficency","Winthrop 20231205",107.2
"Queens","recency5","Points_Scored","Fairleigh Dickinson 20231122",97
"Queens","recency5","Points_Scored","Richmond 20231125",61
"Queens","recency5","Points_Scored","Gardner-Webb 20231129",83
"Queens","recency5","Points_Scored","Carolina Christian 20231201",134
"Queens","recency5","Points_Scored","Winthrop 20231205",82
"Queens","recency10","Points_Scored","Marshall 20231106",73
"Queens","recency10","Points_Scored","Southern Illinois 20231110",68
"Queens","recency10","Points_Scored","High Point 20231114",74
"Queens","recency10","Points_Scored","Fairfield 20231118",69
"Queens","recency10","Points_Scored","Drexel 20231119",52
"Queens","recency10","Points_Scored","Fairleigh Dickinson 20231122",97
"Queens","recency10","Points_Scored","Richmond 20231125",61
"Queens","recency10","Points_Scored","Gardner-Webb 20231129",83
"Queens","recency10","Points_Scored","Carolina Christian 20231201",134
"Queens","recency10","Points_Scored","Winthrop 20231205",82
"Queens","home","Points_Scored","High Point 20231114",74
"Queens","home","Points_Scored","Fairleigh Dickinson 20231122",97
"Queens","home","Points_Scored","Gardner-Webb 20231129",83
"Queens","home","Points_Scored","Carolina Christian 20231201",134
"Queens","away","Points_Scored","Marshall 20231106",73
"Queens","away","Points_Scored","Southern Illinois 20231110",68
"Queens","away","Points_Scored","Fairfield 20231118",69
"Queens","away","Points_Scored","Drexel 20231119",52
"Queens","away","Points_Scored","Richmond 20231125",61
"Queens","away","Points_Scored","Winthrop 20231205",82
"Queens","net100","Points_Scored","Southern Illinois 20231110",68
"Queens","net100","Points_Scored","Richmond 20231125",61
"Queens","wins","Points_Scored","High Point 20231114",74
"Queens","wins","Points_Scored","Fairfield 20231118",69
"Queens","wins","Points_Scored","Fairleigh Dickinson 20231122",97
"Queens","wins","Points_Scored","Gardner-Webb 20231129",83
"Queens","wins","Points_Scored","Carolina Christian 20231201",134
"Queens","losses","Points_Scored","Marshall 20231106",73
"Queens","losses","Points_Scored","Southern Illinois 20231110",68
"Queens","losses","Points_Scored","Drexel 20231119",52
"Queens","losses","Points_Scored","Richmond 20231125",61
"Queens","losses","Points_Scored","Winthrop 20231205",82
"Queens","recency5","Points_Allowed","Fairleigh Dickinson 20231122",84
"Queens","recency5","Points_Allowed","Richmond 20231125",90
"Queens","recency5","Points_Allowed","Gardner-Webb 20231129",80
"Queens","recency5","Points_Allowed","Carolina Christian 20231201",69
"Queens","recency5","Points_Allowed","Winthrop 20231205",88
"Queens","recency10","Points_Allowed","Marshall 20231106",89
"Queens","recency10","Points_Allowed","Southern Illinois 20231110",91
"Queens","recency10","Points_Allowed","High Point 20231114",72
"Queens","recency10","Points_Allowed","Fairfield 20231118",63
"Queens","recency10","Points_Allowed","Drexel 20231119",62
"Queens","recency10","Points_Allowed","Fairleigh Dickinson 20231122",84
"Queens","recency10","Points_Allowed","Richmond 20231125",90
"Queens","recency10","Points_Allowed","Gardner-Webb 20231129",80
"Queens","recency10","Points_Allowed","Carolina Christian 20231201",69
"Queens","recency10","Points_Allowed","Winthrop 20231205",88
"Queens","home","Points_Allowed","High Point 20231114",72
"Queens","home","Points_Allowed","Fairleigh Dickinson 20231122",84
"Queens","home","Points_Allowed","Gardner-Webb 20231129",80
"Queens","home","Points_Allowed","Carolina Christian 20231201",69
"Queens","away","Points_Allowed","Marshall 20231106",89
"Queens","away","Points_Allowed","Southern Illinois 20231110",91
"Queens","away","Points_Allowed","Fairfield 20231118",63
"Queens","away","Points_Allowed","Drexel 20231119",62
"Queens","away","Points_Allowed","Richmond 20231125",90
"Queens","away","Points_Allowed","Winthrop 20231205",88
"Queens","net100","Points_Allowed","Southern Illinois 20231110",91
"Queens","net100","Points_Allowed","Richmond 20231125",90
"Queens","wins","Points_Allowed","High Point 20231114",72
"Queens","wins","Points_Allowed","Fairfield 20231118",63
"Queens","wins","Points_Allowed","Fairleigh Dickinson 20231122",84
"Queens","wins","Points_Allowed","Gardner-Webb 20231129",80
"Queens","wins","Points_Allowed","Carolina Christian 20231201",69
"Queens","losses","Points_Allowed","Marshall 20231106",89
"Queens","losses","Points_Allowed","Southern Illinois 20231110",91
"Queens","losses","Points_Allowed","Drexel 20231119",62
"Queens","losses","Points_Allowed","Richmond 20231125",90
"Queens","losses","Points_Allowed","Winthrop 20231205",88
"Queens","recency5","Offensive_3PAr","Fairleigh Dickinson 20231122",41.2
"Queens","recency5","Offensive_3PAr","Richmond 20231125",55.6
"Queens","recency5","Offensive_3PAr","Gardner-Webb 20231129",39.7
"Queens","recency5","Offensive_3PAr","Carolina Christian 20231201",48.8
"Queens","recency5","Offensive_3PAr","Winthrop 20231205",43.1
"Queens","recency10","Offensive_3PAr","Marshall 20231106",37.1
"Queens","recency10","Offensive_3PAr","Southern Illinois 20231110",43.1
"Queens","recency10","Offensive_3PAr","High Point 20231114",43.1
"Queens","recency10","Offensive_3PAr","Fairfield 20231118",43.1
"Queens","recency10","Offensive_3PAr","Drexel 20231119",34.5
"Queens","recency10","Offensive_3PAr","Fairleigh Dickinson 20231122",41.2
"Queens","recency10","Offensive_3PAr","Richmond 20231125",55.6
"Queens","recency10","Offensive_3PAr","Gardner-Webb 20231129",39.7
"Queens","recency10","Offensive_3PAr","Carolina Christian 20231201",48.8
"Queens","recency10","Offensive_3PAr","Winthrop 20231205",43.1
"Queens","home","Offensive_3PAr","High Point 20231114",43.1
"Queens","home","Offensive_3PAr","Fairleigh Dickinson 20231122",41.2
"Queens","home","Offensive_3PAr","Gardner-Webb 20231129",39.7
"Queens","home","Offensive_3PAr","Carolina Christian 20231201",48.8
"Queens","away","Offensive_3PAr","Marshall 20231106",37.1
"Queens","away","Offensive_3PAr","Southern Illinois 20231110",43.1
"Queens","away","Offensive_3PAr","Fairfield 20231118",43.1
"Queens","away","Offensive_3PAr","Drexel 20231119",34.5
"Queens","away","Offensive_3PAr","Richmond 20231125",55.6
"Queens","away","Offensive_3PAr","Winthrop 20231205",43.1
"Queens","net100","Offensive_3PAr","Southern Illinois 20231110",43.1
"Queens","net100","Offensive_3PAr","Richmond 20231125",55.6
"Queens","wins","Offensive_3PAr","High Point 20231114",43.1
"Queens","wins","Offensive_3PAr","Fairfield 20231118",43.1
"Queens","wins","Offensive_3PAr","Fairleigh Dickinson 20231122",41.2
"Queens","wins","Offensive_3PAr","Gardner-Webb 20231129",39.7
"Queens","wins","Offensive_3PAr","Carolina Christian 20231201",48.8
"Queens","losses","Offensive_3PAr","Marshall 20231106",37.1
"Queens","losses","Offensive_3PAr","Southern Illinois 20231110",43.1
"Queens","losses","Offensive_3PAr","Drexel 20231119",34.5
"Queens","losses","Offensive_3PAr","Richmond 20231125",55.6
"Queens","losses","Offensive_3PAr","Winthrop 20231205",43.1
"Queens","recency5","Offensive_3Ppct","Fairleigh Dickinson 20231122",32.1
"Queens","recency5","Offensive_3Ppct","Richmond 20231125",25
"Queens","recency5","Offensive_3Ppct","Gardner-Webb 20231129",40.7
"Queens","recency5","Offensive_3Ppct","Carolina Christian 20231201",53.7
"Queens","recency5","Offensive_3Ppct","Winthrop 20231205",25.8
"Queens","recency10","Offensive_3Ppct","Marshall 20231106",26.9
"Queens","recency10","Offensive_3Ppct","Southern Illinois 20231110",22.7
"Queens","recency10","Offensive_3Ppct","High Point 20231114",39.3
"Queens","recency10","Offensive_3Ppct","Fairfield 20231118",28
"Queens","recency10","Offensive_3Ppct","Drexel 20231119",30
"Queens","recency10","Offensive_3Ppct","Fairleigh Dickinson 20231122",32.1
"Queens","recency10","Offensive_3Ppct","Richmond 20231125",25
"Queens","recency10","Offensive_3Ppct","Gardner-Webb 20231129",40.7
"Queens","recency10","Offensive_3Ppct","Carolina Christian 20231201",53.7
"Queens","recency10","Offensive_3Ppct","Winthrop 20231205",25.8
"Queens","home","Offensive_3Ppct","High Point 20231114",39.3
"Queens","home","Offensive_3Ppct","Fairleigh Dickinson 20231122",32.1
"Queens","home","Offensive_3Ppct","Gardner-Webb 20231129",40.7
"Queens","home","Offensive_3Ppct","Carolina Christian 20231201",53.7
"Queens","away","Offensive_3Ppct","Marshall 20231106",26.9
"Queens","away","Offensive_3Ppct","Southern Illinois 20231110",22.7
"Queens","away","Offensive_3Ppct","Fairfield 20231118",28
"Queens","away","Offensive_3Ppct","Drexel 20231119",30
"Queens","away","Offensive_3Ppct","Richmond 20231125",25
"Queens","away","Offensive_3Ppct","Winthrop 20231205",25.8
"Queens","net100","Offensive_3Ppct","Southern Illinois 20231110",22.7
"Queens","net100","Offensive_3Ppct","Richmond 20231125",25
"Queens","wins","Offensive_3Ppct","High Point 20231114",39.3
"Queens","wins","Offensive_3Ppct","Fairfield 20231118",28
"Queens","wins","Offensive_3Ppct","Fairleigh Dickinson 20231122",32.1
"Queens","wins","Offensive_3Ppct","Gardner-Webb 20231129",40.7
"Queens","wins","Offensive_3Ppct","Carolina Christian 20231201",53.7
"Queens","losses","Offensive_3Ppct","Marshall 20231106",26.9
"Queens","losses","Offensive_3Ppct","Southern Illinois 20231110",22.7
"Queens","losses","Offensive_3Ppct","Drexel 20231119",30
"Queens","losses","Offensive_3Ppct","Richmond 20231125",25
"Queens","losses","Offensive_3Ppct","Winthrop 20231205",25.8
"Queens","recency5","Offensive_TOpct","Fairleigh Dickinson 20231122",14
"Queens","recency5","Offensive_TOpct","Richmond 20231125",18.1
"Queens","recency5","Offensive_TOpct","Gardner-Webb 20231129",17.2
"Queens","recency5","Offensive_TOpct","Carolina Christian 20231201",10.1
"Queens","recency5","Offensive_TOpct","Winthrop 20231205",18.3
"Queens","recency10","Offensive_TOpct","Marshall 20231106",22.5
"Queens","recency10","Offensive_TOpct","Southern Illinois 20231110",22.6
"Queens","recency10","Offensive_TOpct","High Point 20231114",7.3
"Queens","recency10","Offensive_TOpct","Fairfield 20231118",15.8
"Queens","recency10","Offensive_TOpct","Drexel 20231119",17.4
"Queens","recency10","Offensive_TOpct","Fairleigh Dickinson 20231122",14
"Queens","recency10","Offensive_TOpct","Richmond 20231125",18.1
"Queens","recency10","Offensive_TOpct","Gardner-Webb 20231129",17.2
"Queens","recency10","Offensive_TOpct","Carolina Christian 20231201",10.1
"Queens","recency10","Offensive_TOpct","Winthrop 20231205",18.3
"Queens","home","Offensive_TOpct","High Point 20231114",7.3
"Queens","home","Offensive_TOpct","Fairleigh Dickinson 20231122",14
"Queens","home","Offensive_TOpct","Gardner-Webb 20231129",17.2
"Queens","home","Offensive_TOpct","Carolina Christian 20231201",10.1
"Queens","away","Offensive_TOpct","Marshall 20231106",22.5
"Queens","away","Offensive_TOpct","Southern Illinois 20231110",22.6
"Queens","away","Offensive_TOpct","Fairfield 20231118",15.8
"Queens","away","Offensive_TOpct","Drexel 20231119",17.4
"Queens","away","Offensive_TOpct","Richmond 20231125",18.1
"Queens","away","Offensive_TOpct","Winthrop 20231205",18.3
"Queens","net100","Offensive_TOpct","Southern Illinois 20231110",22.6
"Queens","net100","Offensive_TOpct","Richmond 20231125",18.1
"Queens","wins","Offensive_TOpct","High Point 20231114",7.3
"Queens","wins","Offensive_TOpct","Fairfield 20231118",15.8
"Queens","wins","Offensive_TOpct","Fairleigh Dickinson 20231122",14
"Queens","wins","Offensive_TOpct","Gardner-Webb 20231129",17.2
"Queens","wins","Offensive_TOpct","Carolina Christian 20231201",10.1
"Queens","losses","Offensive_TOpct","Marshall 20231106",22.5
"Queens","losses","Offensive_TOpct","Southern Illinois 20231110",22.6
"Queens","losses","Offensive_TOpct","Drexel 20231119",17.4
"Queens","losses","Offensive_TOpct","Richmond 20231125",18.1
"Queens","losses","Offensive_TOpct","Winthrop 20231205",18.3
"Queens","recency5","Offensive_OREBpct","Fairleigh Dickinson 20231122",36.1
"Queens","recency5","Offensive_OREBpct","Richmond 20231125",25
"Queens","recency5","Offensive_OREBpct","Gardner-Webb 20231129",41.9
"Queens","recency5","Offensive_OREBpct","Carolina Christian 20231201",55.3
"Queens","recency5","Offensive_OREBpct","Winthrop 20231205",34.8
"Queens","recency10","Offensive_OREBpct","Marshall 20231106",37
"Queens","recency10","Offensive_OREBpct","Southern Illinois 20231110",23.5
"Queens","recency10","Offensive_OREBpct","High Point 20231114",23.3
"Queens","recency10","Offensive_OREBpct","Fairfield 20231118",23.5
"Queens","recency10","Offensive_OREBpct","Drexel 20231119",30.9
"Queens","recency10","Offensive_OREBpct","Fairleigh Dickinson 20231122",36.1
"Queens","recency10","Offensive_OREBpct","Richmond 20231125",25
"Queens","recency10","Offensive_OREBpct","Gardner-Webb 20231129",41.9
"Queens","recency10","Offensive_OREBpct","Carolina Christian 20231201",55.3
"Queens","recency10","Offensive_OREBpct","Winthrop 20231205",34.8
"Queens","home","Offensive_OREBpct","High Point 20231114",23.3
"Queens","home","Offensive_OREBpct","Fairleigh Dickinson 20231122",36.1
"Queens","home","Offensive_OREBpct","Gardner-Webb 20231129",41.9
"Queens","home","Offensive_OREBpct","Carolina Christian 20231201",55.3
"Queens","away","Offensive_OREBpct","Marshall 20231106",37
"Queens","away","Offensive_OREBpct","Southern Illinois 20231110",23.5
"Queens","away","Offensive_OREBpct","Fairfield 20231118",23.5
"Queens","away","Offensive_OREBpct","Drexel 20231119",30.9
"Queens","away","Offensive_OREBpct","Richmond 20231125",25
"Queens","away","Offensive_OREBpct","Winthrop 20231205",34.8
"Queens","net100","Offensive_OREBpct","Southern Illinois 20231110",23.5
"Queens","net100","Offensive_OREBpct","Richmond 20231125",25
"Queens","wins","Offensive_OREBpct","High Point 20231114",23.3
"Queens","wins","Offensive_OREBpct","Fairfield 20231118",23.5
"Queens","wins","Offensive_OREBpct","Fairleigh Dickinson 20231122",36.1
"Queens","wins","Offensive_OREBpct","Gardner-Webb 20231129",41.9
"Queens","wins","Offensive_OREBpct","Carolina Christian 20231201",55.3
"Queens","losses","Offensive_OREBpct","Marshall 20231106",37
"Queens","losses","Offensive_OREBpct","Southern Illinois 20231110",23.5
"Queens","losses","Offensive_OREBpct","Drexel 20231119",30.9
"Queens","losses","Offensive_OREBpct","Richmond 20231125",25
"Queens","losses","Offensive_OREBpct","Winthrop 20231205",34.8
"Queens","recency5","Offensive_FTr","Fairleigh Dickinson 20231122",41.2
"Queens","recency5","Offensive_FTr","Richmond 20231125",13.9
"Queens","recency5","Offensive_FTr","Gardner-Webb 20231129",38.2
"Queens","recency5","Offensive_FTr","Carolina Christian 20231201",22.6
"Queens","recency5","Offensive_FTr","Winthrop 20231205",27.8
"Queens","recency10","Offensive_FTr","Marshall 20231106",28.6
"Queens","recency10","Offensive_FTr","Southern Illinois 20231110",49
"Queens","recency10","Offensive_FTr","High Point 20231114",32.3
"Queens","recency10","Offensive_FTr","Fairfield 20231118",31
"Queens","recency10","Offensive_FTr","Drexel 20231119",24.1
"Queens","recency10","Offensive_FTr","Fairleigh Dickinson 20231122",41.2
"Queens","recency10","Offensive_FTr","Richmond 20231125",13.9
"Queens","recency10","Offensive_FTr","Gardner-Webb 20231129",38.2
"Queens","recency10","Offensive_FTr","Carolina Christian 20231201",22.6
"Queens","recency10","Offensive_FTr","Winthrop 20231205",27.8
"Queens","home","Offensive_FTr","High Point 20231114",32.3
"Queens","home","Offensive_FTr","Fairleigh Dickinson 20231122",41.2
"Queens","home","Offensive_FTr","Gardner-Webb 20231129",38.2
"Queens","home","Offensive_FTr","Carolina Christian 20231201",22.6
"Queens","away","Offensive_FTr","Marshall 20231106",28.6
"Queens","away","Offensive_FTr","Southern Illinois 20231110",49
"Queens","away","Offensive_FTr","Fairfield 20231118",31
"Queens","away","Offensive_FTr","Drexel 20231119",24.1
"Queens","away","Offensive_FTr","Richmond 20231125",13.9
"Queens","away","Offensive_FTr","Winthrop 20231205",27.8
"Queens","net100","Offensive_FTr","Southern Illinois 20231110",49
"Queens","net100","Offensive_FTr","Richmond 20231125",13.9
"Queens","wins","Offensive_FTr","High Point 20231114",32.3
"Queens","wins","Offensive_FTr","Fairfield 20231118",31
"Queens","wins","Offensive_FTr","Fairleigh Dickinson 20231122",41.2
"Queens","wins","Offensive_FTr","Gardner-Webb 20231129",38.2
"Queens","wins","Offensive_FTr","Carolina Christian 20231201",22.6
"Queens","losses","Offensive_FTr","Marshall 20231106",28.6
"Queens","losses","Offensive_FTr","Southern Illinois 20231110",49
"Queens","losses","Offensive_FTr","Drexel 20231119",24.1
"Queens","losses","Offensive_FTr","Richmond 20231125",13.9
"Queens","losses","Offensive_FTr","Winthrop 20231205",27.8
"Queens","recency5","Defensive_3PAr","Fairleigh Dickinson 20231122",47
"Queens","recency5","Defensive_3PAr","Richmond 20231125",33.8
"Queens","recency5","Defensive_3PAr","Gardner-Webb 20231129",25.8
"Queens","recency5","Defensive_3PAr","Carolina Christian 20231201",47.3
"Queens","recency5","Defensive_3PAr","Winthrop 20231205",32.3
"Queens","recency10","Defensive_3PAr","Marshall 20231106",35.1
"Queens","recency10","Defensive_3PAr","Southern Illinois 20231110",39.1
"Queens","recency10","Defensive_3PAr","High Point 20231114",33.8
"Queens","recency10","Defensive_3PAr","Fairfield 20231118",44.2
"Queens","recency10","Defensive_3PAr","Drexel 20231119",29.1
"Queens","recency10","Defensive_3PAr","Fairleigh Dickinson 20231122",47
"Queens","recency10","Defensive_3PAr","Richmond 20231125",33.8
"Queens","recency10","Defensive_3PAr","Gardner-Webb 20231129",25.8
"Queens","recency10","Defensive_3PAr","Carolina Christian 20231201",47.3
"Queens","recency10","Defensive_3PAr","Winthrop 20231205",32.3
"Queens","home","Defensive_3PAr","High Point 20231114",33.8
"Queens","home","Defensive_3PAr","Fairleigh Dickinson 20231122",47
"Queens","home","Defensive_3PAr","Gardner-Webb 20231129",25.8
"Queens","home","Defensive_3PAr","Carolina Christian 20231201",47.3
"Queens","away","Defensive_3PAr","Marshall 20231106",35.1
"Queens","away","Defensive_3PAr","Southern Illinois 20231110",39.1
"Queens","away","Defensive_3PAr","Fairfield 20231118",44.2
"Queens","away","Defensive_3PAr","Drexel 20231119",29.1
"Queens","away","Defensive_3PAr","Richmond 20231125",33.8
"Queens","away","Defensive_3PAr","Winthrop 20231205",32.3
"Queens","net100","Defensive_3PAr","Southern Illinois 20231110",39.1
"Queens","net100","Defensive_3PAr","Richmond 20231125",33.8
"Queens","wins","Defensive_3PAr","High Point 20231114",33.8
"Queens","wins","Defensive_3PAr","Fairfield 20231118",44.2
"Queens","wins","Defensive_3PAr","Fairleigh Dickinson 20231122",47
"Queens","wins","Defensive_3PAr","Gardner-Webb 20231129",25.8
"Queens","wins","Defensive_3PAr","Carolina Christian 20231201",47.3
"Queens","losses","Defensive_3PAr","Marshall 20231106",35.1
"Queens","losses","Defensive_3PAr","Southern Illinois 20231110",39.1
"Queens","losses","Defensive_3PAr","Drexel 20231119",29.1
"Queens","losses","Defensive_3PAr","Richmond 20231125",33.8
"Queens","losses","Defensive_3PAr","Winthrop 20231205",32.3
"Queens","recency5","Defensive_3Ppct","Fairleigh Dickinson 20231122",29
"Queens","recency5","Defensive_3Ppct","Richmond 20231125",32
"Queens","recency5","Defensive_3Ppct","Gardner-Webb 20231129",17.6
"Queens","recency5","Defensive_3Ppct","Carolina Christian 20231201",42.3
"Queens","recency5","Defensive_3Ppct","Winthrop 20231205",28.6
"Queens","recency10","Defensive_3Ppct","Marshall 20231106",30.8
"Queens","recency10","Defensive_3Ppct","Southern Illinois 20231110",32
"Queens","recency10","Defensive_3Ppct","High Point 20231114",36.4
"Queens","recency10","Defensive_3Ppct","Fairfield 20231118",26.1
"Queens","recency10","Defensive_3Ppct","Drexel 20231119",12.5
"Queens","recency10","Defensive_3Ppct","Fairleigh Dickinson 20231122",29
"Queens","recency10","Defensive_3Ppct","Richmond 20231125",32
"Queens","recency10","Defensive_3Ppct","Gardner-Webb 20231129",17.6
"Queens","recency10","Defensive_3Ppct","Carolina Christian 20231201",42.3
"Queens","recency10","Defensive_3Ppct","Winthrop 20231205",28.6
"Queens","home","Defensive_3Ppct","High Point 20231114",36.4
"Queens","home","Defensive_3Ppct","Fairleigh Dickinson 20231122",29
"Queens","home","Defensive_3Ppct","Gardner-Webb 20231129",17.6
"Queens","home","Defensive_3Ppct","Carolina Christian 20231201",42.3
"Queens","away","Defensive_3Ppct","Marshall 20231106",30.8
"Queens","away","Defensive_3Ppct","Southern Illinois 20231110",32
"Queens","away","Defensive_3Ppct","Fairfield 20231118",26.1
"Queens","away","Defensive_3Ppct","Drexel 20231119",12.5
"Queens","away","Defensive_3Ppct","Richmond 20231125",32
"Queens","away","Defensive_3Ppct","Winthrop 20231205",28.6
"Queens","net100","Defensive_3Ppct","Southern Illinois 20231110",32
"Queens","net100","Defensive_3Ppct","Richmond 20231125",32
"Queens","wins","Defensive_3Ppct","High Point 20231114",36.4
"Queens","wins","Defensive_3Ppct","Fairfield 20231118",26.1
"Queens","wins","Defensive_3Ppct","Fairleigh Dickinson 20231122",29
"Queens","wins","Defensive_3Ppct","Gardner-Webb 20231129",17.6
"Queens","wins","Defensive_3Ppct","Carolina Christian 20231201",42.3
"Queens","losses","Defensive_3Ppct","Marshall 20231106",30.8
"Queens","losses","Defensive_3Ppct","Southern Illinois 20231110",32
"Queens","losses","Defensive_3Ppct","Drexel 20231119",12.5
"Queens","losses","Defensive_3Ppct","Richmond 20231125",32
"Queens","losses","Defensive_3Ppct","Winthrop 20231205",28.6
"Queens","recency5","Defensive_TOpct","Fairleigh Dickinson 20231122",16.5
"Queens","recency5","Defensive_TOpct","Richmond 20231125",7.8
"Queens","recency5","Defensive_TOpct","Gardner-Webb 20231129",14.6
"Queens","recency5","Defensive_TOpct","Carolina Christian 20231201",20.3
"Queens","recency5","Defensive_TOpct","Winthrop 20231205",18.3
"Queens","recency10","Defensive_TOpct","Marshall 20231106",15
"Queens","recency10","Defensive_TOpct","Southern Illinois 20231110",9.9
"Queens","recency10","Defensive_TOpct","High Point 20231114",20.3
"Queens","recency10","Defensive_TOpct","Fairfield 20231118",22.9
"Queens","recency10","Defensive_TOpct","Drexel 20231119",19
"Queens","recency10","Defensive_TOpct","Fairleigh Dickinson 20231122",16.5
"Queens","recency10","Defensive_TOpct","Richmond 20231125",7.8
"Queens","recency10","Defensive_TOpct","Gardner-Webb 20231129",14.6
"Queens","recency10","Defensive_TOpct","Carolina Christian 20231201",20.3
"Queens","recency10","Defensive_TOpct","Winthrop 20231205",18.3
"Queens","home","Defensive_TOpct","High Point 20231114",20.3
"Queens","home","Defensive_TOpct","Fairleigh Dickinson 20231122",16.5
"Queens","home","Defensive_TOpct","Gardner-Webb 20231129",14.6
"Queens","home","Defensive_TOpct","Carolina Christian 20231201",20.3
"Queens","away","Defensive_TOpct","Marshall 20231106",15
"Queens","away","Defensive_TOpct","Southern Illinois 20231110",9.9
"Queens","away","Defensive_TOpct","Fairfield 20231118",22.9
"Queens","away","Defensive_TOpct","Drexel 20231119",19
"Queens","away","Defensive_TOpct","Richmond 20231125",7.8
"Queens","away","Defensive_TOpct","Winthrop 20231205",18.3
"Queens","net100","Defensive_TOpct","Southern Illinois 20231110",9.9
"Queens","net100","Defensive_TOpct","Richmond 20231125",7.8
"Queens","wins","Defensive_TOpct","High Point 20231114",20.3
"Queens","wins","Defensive_TOpct","Fairfield 20231118",22.9
"Queens","wins","Defensive_TOpct","Fairleigh Dickinson 20231122",16.5
"Queens","wins","Defensive_TOpct","Gardner-Webb 20231129",14.6
"Queens","wins","Defensive_TOpct","Carolina Christian 20231201",20.3
"Queens","losses","Defensive_TOpct","Marshall 20231106",15
"Queens","losses","Defensive_TOpct","Southern Illinois 20231110",9.9
"Queens","losses","Defensive_TOpct","Drexel 20231119",19
"Queens","losses","Defensive_TOpct","Richmond 20231125",7.8
"Queens","losses","Defensive_TOpct","Winthrop 20231205",18.3
"Queens","recency5","Defensive_OREBpct","Fairleigh Dickinson 20231122",32.5
"Queens","recency5","Defensive_OREBpct","Richmond 20231125",14.3
"Queens","recency5","Defensive_OREBpct","Gardner-Webb 20231129",37.2
"Queens","recency5","Defensive_OREBpct","Carolina Christian 20231201",13.2
"Queens","recency5","Defensive_OREBpct","Winthrop 20231205",30.9
"Queens","recency10","Defensive_OREBpct","Marshall 20231106",33.3
"Queens","recency10","Defensive_OREBpct","Southern Illinois 20231110",34.4
"Queens","recency10","Defensive_OREBpct","High Point 20231114",44.7
"Queens","recency10","Defensive_OREBpct","Fairfield 20231118",18.2
"Queens","recency10","Defensive_OREBpct","Drexel 20231119",32.3
"Queens","recency10","Defensive_OREBpct","Fairleigh Dickinson 20231122",32.5
"Queens","recency10","Defensive_OREBpct","Richmond 20231125",14.3
"Queens","recency10","Defensive_OREBpct","Gardner-Webb 20231129",37.2
"Queens","recency10","Defensive_OREBpct","Carolina Christian 20231201",13.2
"Queens","recency10","Defensive_OREBpct","Winthrop 20231205",30.9
"Queens","home","Defensive_OREBpct","High Point 20231114",44.7
"Queens","home","Defensive_OREBpct","Fairleigh Dickinson 20231122",32.5
"Queens","home","Defensive_OREBpct","Gardner-Webb 20231129",37.2
"Queens","home","Defensive_OREBpct","Carolina Christian 20231201",13.2
"Queens","away","Defensive_OREBpct","Marshall 20231106",33.3
"Queens","away","Defensive_OREBpct","Southern Illinois 20231110",34.4
"Queens","away","Defensive_OREBpct","Fairfield 20231118",18.2
"Queens","away","Defensive_OREBpct","Drexel 20231119",32.3
"Queens","away","Defensive_OREBpct","Richmond 20231125",14.3
"Queens","away","Defensive_OREBpct","Winthrop 20231205",30.9
"Queens","net100","Defensive_OREBpct","Southern Illinois 20231110",34.4
"Queens","net100","Defensive_OREBpct","Richmond 20231125",14.3
"Queens","wins","Defensive_OREBpct","High Point 20231114",44.7
"Queens","wins","Defensive_OREBpct","Fairfield 20231118",18.2
"Queens","wins","Defensive_OREBpct","Fairleigh Dickinson 20231122",32.5
"Queens","wins","Defensive_OREBpct","Gardner-Webb 20231129",37.2
"Queens","wins","Defensive_OREBpct","Carolina Christian 20231201",13.2
"Queens","losses","Defensive_OREBpct","Marshall 20231106",33.3
