"on_court","stint_start_s","stint_end_s","g_date","opp","team"
"JWANROBERTS",271,217,"01-28-2023","Cincinnati","Houston"
"MARCUSSASSER",271,217,"01-28-2023","Cincinnati","Houston"
"JARACEWALKER",271,217,"01-28-2023","Cincinnati","Houston"
"TRAMONMARK",217,201,"01-28-2023","Cincinnati","Houston"
"JWANROBERTS",217,201,"01-28-2023","Cincinnati","Houston"
"MARCUSSASSER",217,201,"01-28-2023","Cincinnati","Houston"
"JARACEWALKER",217,201,"01-28-2023","Cincinnati","Houston"
"JAMALSHEAD",217,201,"01-28-2023","Cincinnati","Houston"
"TRAMONMARK",201,17,"01-28-2023","Cincinnati","Houston"
"JWANROBERTS",201,17,"01-28-2023","Cincinnati","Houston"
"MARCUSSASSER",201,17,"01-28-2023","Cincinnati","Houston"
"JARACEWALKER",201,17,"01-28-2023","Cincinnati","Houston"
"JAMALSHEAD",201,17,"01-28-2023","Cincinnati","Houston"
"EMANUELSHARP",17,14,"01-28-2023","Cincinnati","Houston"
"TRAMONMARK",17,14,"01-28-2023","Cincinnati","Houston"
"MARCUSSASSER",17,14,"01-28-2023","Cincinnati","Houston"
"JARACEWALKER",17,14,"01-28-2023","Cincinnati","Houston"
"JAMALSHEAD",17,14,"01-28-2023","Cincinnati","Houston"
"TRAMONMARK",14,5,"01-28-2023","Cincinnati","Houston"
"JWANROBERTS",14,5,"01-28-2023","Cincinnati","Houston"
"MARCUSSASSER",14,5,"01-28-2023","Cincinnati","Houston"
"JARACEWALKER",14,5,"01-28-2023","Cincinnati","Houston"
"JAMALSHEAD",14,5,"01-28-2023","Cincinnati","Houston"
"EMANUELSHARP",5,4,"01-28-2023","Cincinnati","Houston"
"TRAMONMARK",5,4,"01-28-2023","Cincinnati","Houston"
"MARCUSSASSER",5,4,"01-28-2023","Cincinnati","Houston"
"JARACEWALKER",5,4,"01-28-2023","Cincinnati","Houston"
"JAMALSHEAD",5,4,"01-28-2023","Cincinnati","Houston"
"EMANUELSHARP",4,0,"01-28-2023","Cincinnati","Houston"
"TRAMONMARK",4,0,"01-28-2023","Cincinnati","Houston"
"MARCUSSASSER",4,0,"01-28-2023","Cincinnati","Houston"
"JARACEWALKER",4,0,"01-28-2023","Cincinnati","Houston"
"JAMALSHEAD",4,0,"01-28-2023","Cincinnati","Houston"
"JARACEWALKER",2400,2217,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",2400,2217,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",2400,2217,"02-02-2023","Wichita State","Houston"
"JWANROBERTS",2400,2217,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",2400,2217,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",2217,2084,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",2217,2084,"02-02-2023","Wichita State","Houston"
"JWANROBERTS",2217,2084,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",2217,2084,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",2217,2084,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",2084,2024,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",2084,2024,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",2084,2024,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",2084,2024,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",2084,2024,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",2024,1992,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",2024,1992,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",2024,1992,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",2024,1992,"02-02-2023","Wichita State","Houston"
"EMANUELSHARP",2024,1992,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1992,1981,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1992,1981,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",1992,1981,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1992,1981,"02-02-2023","Wichita State","Houston"
"EMANUELSHARP",1992,1981,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1981,1917,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1981,1917,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1981,1917,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",1981,1917,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1981,1917,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1917,1818,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1917,1818,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1917,1818,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1917,1818,"02-02-2023","Wichita State","Houston"
"JAVIERFRANCIS",1917,1818,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1818,1805,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1818,1805,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1818,1805,"02-02-2023","Wichita State","Houston"
"EMANUELSHARP",1818,1805,"02-02-2023","Wichita State","Houston"
"JAVIERFRANCIS",1818,1805,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1805,1760,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1805,1760,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1805,1760,"02-02-2023","Wichita State","Houston"
"EMANUELSHARP",1805,1760,"02-02-2023","Wichita State","Houston"
"JAVIERFRANCIS",1805,1760,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1760,1685,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1760,1685,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",1760,1685,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1760,1685,"02-02-2023","Wichita State","Houston"
"EMANUELSHARP",1760,1685,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1685,1638,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1685,1638,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1685,1638,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",1685,1638,"02-02-2023","Wichita State","Houston"
"TERRANCEARCENEAUX",1685,1638,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1638,1589,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1638,1589,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1638,1589,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",1638,1589,"02-02-2023","Wichita State","Houston"
"TERRANCEARCENEAUX",1638,1589,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1589,1436,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1589,1436,"02-02-2023","Wichita State","Houston"
"JWANROBERTS",1589,1436,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",1589,1436,"02-02-2023","Wichita State","Houston"
"TERRANCEARCENEAUX",1589,1436,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1436,1330,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1436,1330,"02-02-2023","Wichita State","Houston"
"JWANROBERTS",1436,1330,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",1436,1330,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1436,1330,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1330,1311,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1330,1311,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1330,1311,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",1330,1311,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1330,1311,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1311,1200,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1311,1200,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1311,1200,"02-02-2023","Wichita State","Houston"
"JAVIERFRANCIS",1311,1200,"02-02-2023","Wichita State","Houston"
"TERRANCEARCENEAUX",1311,1200,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1200,1124,"02-02-2023","Wichita State","Houston"
"JWANROBERTS",1200,1124,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1200,1124,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1200,1124,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1200,1124,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",1124,997,"02-02-2023","Wichita State","Houston"
"JWANROBERTS",1124,997,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",1124,997,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",1124,997,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",1124,997,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",997,965,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",997,965,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",997,965,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",997,965,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",997,965,"02-02-2023","Wichita State","Houston"
"TERRANCEARCENEAUX",965,880,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",965,880,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",965,880,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",965,880,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",965,880,"02-02-2023","Wichita State","Houston"
"TERRANCEARCENEAUX",880,805,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",880,805,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",880,805,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",880,805,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",880,805,"02-02-2023","Wichita State","Houston"
"TERRANCEARCENEAUX",805,745,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",805,745,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",805,745,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",805,745,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",805,745,"02-02-2023","Wichita State","Houston"
"TERRANCEARCENEAUX",745,644,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",745,644,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",745,644,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",745,644,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",745,644,"02-02-2023","Wichita State","Houston"
"JAVIERFRANCIS",644,581,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",644,581,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",644,581,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",644,581,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",644,581,"02-02-2023","Wichita State","Houston"
"JAVIERFRANCIS",581,444,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",581,444,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",581,444,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",581,444,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",581,444,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",444,238,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",444,238,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",444,238,"02-02-2023","Wichita State","Houston"
"REGGIECHANEY",444,238,"02-02-2023","Wichita State","Houston"
"EMANUELSHARP",444,238,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",238,21,"02-02-2023","Wichita State","Houston"
"JWANROBERTS",238,21,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",238,21,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",238,21,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",238,21,"02-02-2023","Wichita State","Houston"
"TRAMONMARK",21,0,"02-02-2023","Wichita State","Houston"
"JWANROBERTS",21,0,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",21,0,"02-02-2023","Wichita State","Houston"
"JAMALSHEAD",21,0,"02-02-2023","Wichita State","Houston"
"MARCUSSASSER",21,0,"02-02-2023","Wichita State","Houston"
"JARACEWALKER",2400,2244,"02-05-2023","Temple","Houston"
"MARCUSSASSER",2400,2244,"02-05-2023","Temple","Houston"
"JAMALSHEAD",2400,2244,"02-05-2023","Temple","Houston"
"JWANROBERTS",2400,2244,"02-05-2023","Temple","Houston"
"TRAMONMARK",2400,2244,"02-05-2023","Temple","Houston"
"JARACEWALKER",2244,2226,"02-05-2023","Temple","Houston"
"MARCUSSASSER",2244,2226,"02-05-2023","Temple","Houston"
"JAMALSHEAD",2244,2226,"02-05-2023","Temple","Houston"
"JWANROBERTS",2244,2226,"02-05-2023","Temple","Houston"
"TRAMONMARK",2244,2226,"02-05-2023","Temple","Houston"
"JARACEWALKER",2226,2102,"02-05-2023","Temple","Houston"
"MARCUSSASSER",2226,2102,"02-05-2023","Temple","Houston"
"JAMALSHEAD",2226,2102,"02-05-2023","Temple","Houston"
"JWANROBERTS",2226,2102,"02-05-2023","Temple","Houston"
"TRAMONMARK",2226,2102,"02-05-2023","Temple","Houston"
"JARACEWALKER",2102,1885,"02-05-2023","Temple","Houston"
"MARCUSSASSER",2102,1885,"02-05-2023","Temple","Houston"
"JAMALSHEAD",2102,1885,"02-05-2023","Temple","Houston"
"TRAMONMARK",2102,1885,"02-05-2023","Temple","Houston"
"REGGIECHANEY",2102,1885,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1885,1807,"02-05-2023","Temple","Houston"
"TRAMONMARK",1885,1807,"02-05-2023","Temple","Houston"
"REGGIECHANEY",1885,1807,"02-05-2023","Temple","Houston"
"EMANUELSHARP",1885,1807,"02-05-2023","Temple","Houston"
"TERRANCEARCENEAUX",1885,1807,"02-05-2023","Temple","Houston"
"JARACEWALKER",1807,1743,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1807,1743,"02-05-2023","Temple","Houston"
"JAMALSHEAD",1807,1743,"02-05-2023","Temple","Houston"
"REGGIECHANEY",1807,1743,"02-05-2023","Temple","Houston"
"EMANUELSHARP",1807,1743,"02-05-2023","Temple","Houston"
"JARACEWALKER",1743,1739,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1743,1739,"02-05-2023","Temple","Houston"
"JAMALSHEAD",1743,1739,"02-05-2023","Temple","Houston"
"REGGIECHANEY",1743,1739,"02-05-2023","Temple","Houston"
"EMANUELSHARP",1743,1739,"02-05-2023","Temple","Houston"
"JARACEWALKER",1739,1701,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1739,1701,"02-05-2023","Temple","Houston"
"JAMALSHEAD",1739,1701,"02-05-2023","Temple","Houston"
"EMANUELSHARP",1739,1701,"02-05-2023","Temple","Houston"
"JAVIERFRANCIS",1739,1701,"02-05-2023","Temple","Houston"
"JARACEWALKER",1701,1589,"02-05-2023","Temple","Houston"
"JAMALSHEAD",1701,1589,"02-05-2023","Temple","Houston"
"TRAMONMARK",1701,1589,"02-05-2023","Temple","Houston"
"EMANUELSHARP",1701,1589,"02-05-2023","Temple","Houston"
"JAVIERFRANCIS",1701,1589,"02-05-2023","Temple","Houston"
"JARACEWALKER",1589,1466,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1589,1466,"02-05-2023","Temple","Houston"
"JAMALSHEAD",1589,1466,"02-05-2023","Temple","Houston"
"TRAMONMARK",1589,1466,"02-05-2023","Temple","Houston"
"JAVIERFRANCIS",1589,1466,"02-05-2023","Temple","Houston"
"JARACEWALKER",1466,1323,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1466,1323,"02-05-2023","Temple","Houston"
"TRAMONMARK",1466,1323,"02-05-2023","Temple","Houston"
"REGGIECHANEY",1466,1323,"02-05-2023","Temple","Houston"
"EMANUELSHARP",1466,1323,"02-05-2023","Temple","Houston"
"JARACEWALKER",1323,1262,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1323,1262,"02-05-2023","Temple","Houston"
"TRAMONMARK",1323,1262,"02-05-2023","Temple","Houston"
"REGGIECHANEY",1323,1262,"02-05-2023","Temple","Houston"
"EMANUELSHARP",1323,1262,"02-05-2023","Temple","Houston"
"JARACEWALKER",1262,1240,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1262,1240,"02-05-2023","Temple","Houston"
"TRAMONMARK",1262,1240,"02-05-2023","Temple","Houston"
"REGGIECHANEY",1262,1240,"02-05-2023","Temple","Houston"
"EMANUELSHARP",1262,1240,"02-05-2023","Temple","Houston"
"JARACEWALKER",1240,1213,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1240,1213,"02-05-2023","Temple","Houston"
"TRAMONMARK",1240,1213,"02-05-2023","Temple","Houston"
"REGGIECHANEY",1240,1213,"02-05-2023","Temple","Houston"
"EMANUELSHARP",1240,1213,"02-05-2023","Temple","Houston"
"JARACEWALKER",1213,1200,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1213,1200,"02-05-2023","Temple","Houston"
"TRAMONMARK",1213,1200,"02-05-2023","Temple","Houston"
"EMANUELSHARP",1213,1200,"02-05-2023","Temple","Houston"
"JAVIERFRANCIS",1213,1200,"02-05-2023","Temple","Houston"
"JAMALSHEAD",1200,1092,"02-05-2023","Temple","Houston"
"JWANROBERTS",1200,1092,"02-05-2023","Temple","Houston"
"JARACEWALKER",1200,1092,"02-05-2023","Temple","Houston"
"TRAMONMARK",1200,1092,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1200,1092,"02-05-2023","Temple","Houston"
"JAMALSHEAD",1092,1042,"02-05-2023","Temple","Houston"
"JWANROBERTS",1092,1042,"02-05-2023","Temple","Houston"
"JARACEWALKER",1092,1042,"02-05-2023","Temple","Houston"
"TRAMONMARK",1092,1042,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1092,1042,"02-05-2023","Temple","Houston"
"JAMALSHEAD",1042,964,"02-05-2023","Temple","Houston"
"JWANROBERTS",1042,964,"02-05-2023","Temple","Houston"
"JARACEWALKER",1042,964,"02-05-2023","Temple","Houston"
"TRAMONMARK",1042,964,"02-05-2023","Temple","Houston"
"MARCUSSASSER",1042,964,"02-05-2023","Temple","Houston"
"JAMALSHEAD",964,842,"02-05-2023","Temple","Houston"
"JWANROBERTS",964,842,"02-05-2023","Temple","Houston"
"TRAMONMARK",964,842,"02-05-2023","Temple","Houston"
"MARCUSSASSER",964,842,"02-05-2023","Temple","Houston"
"REGGIECHANEY",964,842,"02-05-2023","Temple","Houston"
"EMANUELSHARP",842,807,"02-05-2023","Temple","Houston"
"JWANROBERTS",842,807,"02-05-2023","Temple","Houston"
"TRAMONMARK",842,807,"02-05-2023","Temple","Houston"
"MARCUSSASSER",842,807,"02-05-2023","Temple","Houston"
"REGGIECHANEY",842,807,"02-05-2023","Temple","Houston"
"EMANUELSHARP",807,768,"02-05-2023","Temple","Houston"
"JWANROBERTS",807,768,"02-05-2023","Temple","Houston"
"TRAMONMARK",807,768,"02-05-2023","Temple","Houston"
"MARCUSSASSER",807,768,"02-05-2023","Temple","Houston"
"REGGIECHANEY",807,768,"02-05-2023","Temple","Houston"
"EMANUELSHARP",768,710,"02-05-2023","Temple","Houston"
"JAMALSHEAD",768,710,"02-05-2023","Temple","Houston"
"JWANROBERTS",768,710,"02-05-2023","Temple","Houston"
"JARACEWALKER",768,710,"02-05-2023","Temple","Houston"
"TRAMONMARK",768,710,"02-05-2023","Temple","Houston"
"EMANUELSHARP",710,687,"02-05-2023","Temple","Houston"
"JAMALSHEAD",710,687,"02-05-2023","Temple","Houston"
"JWANROBERTS",710,687,"02-05-2023","Temple","Houston"
"JARACEWALKER",710,687,"02-05-2023","Temple","Houston"
"TRAMONMARK",710,687,"02-05-2023","Temple","Houston"
"EMANUELSHARP",687,617,"02-05-2023","Temple","Houston"
"JAMALSHEAD",687,617,"02-05-2023","Temple","Houston"
"JWANROBERTS",687,617,"02-05-2023","Temple","Houston"
"JARACEWALKER",687,617,"02-05-2023","Temple","Houston"
"MARCUSSASSER",687,617,"02-05-2023","Temple","Houston"
"EMANUELSHARP",617,602,"02-05-2023","Temple","Houston"
"JWANROBERTS",617,602,"02-05-2023","Temple","Houston"
"JARACEWALKER",617,602,"02-05-2023","Temple","Houston"
"TRAMONMARK",617,602,"02-05-2023","Temple","Houston"
"MARCUSSASSER",617,602,"02-05-2023","Temple","Houston"
"EMANUELSHARP",602,445,"02-05-2023","Temple","Houston"
"JWANROBERTS",602,445,"02-05-2023","Temple","Houston"
"JARACEWALKER",602,445,"02-05-2023","Temple","Houston"
"TRAMONMARK",602,445,"02-05-2023","Temple","Houston"
"MARCUSSASSER",602,445,"02-05-2023","Temple","Houston"
"EMANUELSHARP",445,428,"02-05-2023","Temple","Houston"
"JWANROBERTS",445,428,"02-05-2023","Temple","Houston"
"JARACEWALKER",445,428,"02-05-2023","Temple","Houston"
"TRAMONMARK",445,428,"02-05-2023","Temple","Houston"
"MARCUSSASSER",445,428,"02-05-2023","Temple","Houston"
"EMANUELSHARP",428,414,"02-05-2023","Temple","Houston"
"JWANROBERTS",428,414,"02-05-2023","Temple","Houston"
"JARACEWALKER",428,414,"02-05-2023","Temple","Houston"
"TRAMONMARK",428,414,"02-05-2023","Temple","Houston"
"MARCUSSASSER",428,414,"02-05-2023","Temple","Houston"
"EMANUELSHARP",414,313,"02-05-2023","Temple","Houston"
"JARACEWALKER",414,313,"02-05-2023","Temple","Houston"
"TRAMONMARK",414,313,"02-05-2023","Temple","Houston"
"MARCUSSASSER",414,313,"02-05-2023","Temple","Houston"
"REGGIECHANEY",414,313,"02-05-2023","Temple","Houston"
"EMANUELSHARP",313,231,"02-05-2023","Temple","Houston"
"JARACEWALKER",313,231,"02-05-2023","Temple","Houston"
"TRAMONMARK",313,231,"02-05-2023","Temple","Houston"
"MARCUSSASSER",313,231,"02-05-2023","Temple","Houston"
"REGGIECHANEY",313,231,"02-05-2023","Temple","Houston"
"JAMALSHEAD",231,145,"02-05-2023","Temple","Houston"
"JWANROBERTS",231,145,"02-05-2023","Temple","Houston"
"JARACEWALKER",231,145,"02-05-2023","Temple","Houston"
"TRAMONMARK",231,145,"02-05-2023","Temple","Houston"
"MARCUSSASSER",231,145,"02-05-2023","Temple","Houston"
"JAMALSHEAD",145,128,"02-05-2023","Temple","Houston"
"JWANROBERTS",145,128,"02-05-2023","Temple","Houston"
"JARACEWALKER",145,128,"02-05-2023","Temple","Houston"
"TRAMONMARK",145,128,"02-05-2023","Temple","Houston"
"MARCUSSASSER",145,128,"02-05-2023","Temple","Houston"
"JAMALSHEAD",128,51,"02-05-2023","Temple","Houston"
"JWANROBERTS",128,51,"02-05-2023","Temple","Houston"
"JARACEWALKER",128,51,"02-05-2023","Temple","Houston"
"TRAMONMARK",128,51,"02-05-2023","Temple","Houston"
"MARCUSSASSER",128,51,"02-05-2023","Temple","Houston"
"JAVIERFRANCIS",51,0,"02-05-2023","Temple","Houston"
"JAMALSHEAD",51,0,"02-05-2023","Temple","Houston"
"JARACEWALKER",51,0,"02-05-2023","Temple","Houston"
"RYANELVIN",51,0,"02-05-2023","Temple","Houston"
"TERRANCEARCENEAUX",51,0,"02-05-2023","Temple","Houston"
"MARCUSSASSER",2400,2082,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",2400,2082,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",2400,2082,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",2400,2082,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",2400,2082,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",2082,1999,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",2082,1999,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",2082,1999,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",2082,1999,"02-08-2023","Tulsa","Houston"
"REGGIECHANEY",2082,1999,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1999,1947,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",1999,1947,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1999,1947,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",1999,1947,"02-08-2023","Tulsa","Houston"
"REGGIECHANEY",1999,1947,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1947,1935,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",1947,1935,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",1947,1935,"02-08-2023","Tulsa","Houston"
"REGGIECHANEY",1947,1935,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",1947,1935,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1935,1889,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1935,1889,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",1935,1889,"02-08-2023","Tulsa","Houston"
"REGGIECHANEY",1935,1889,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",1935,1889,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1889,1810,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1889,1810,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",1889,1810,"02-08-2023","Tulsa","Houston"
"REGGIECHANEY",1889,1810,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",1889,1810,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1810,1753,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1810,1753,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",1810,1753,"02-08-2023","Tulsa","Houston"
"REGGIECHANEY",1810,1753,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",1810,1753,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",1753,1709,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1753,1709,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",1753,1709,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",1753,1709,"02-08-2023","Tulsa","Houston"
"JAVIERFRANCIS",1753,1709,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",1709,1693,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",1709,1693,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1709,1693,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",1709,1693,"02-08-2023","Tulsa","Houston"
"JAVIERFRANCIS",1709,1693,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",1693,1606,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",1693,1606,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1693,1606,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",1693,1606,"02-08-2023","Tulsa","Houston"
"JAVIERFRANCIS",1693,1606,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1606,1504,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",1606,1504,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",1606,1504,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1606,1504,"02-08-2023","Tulsa","Houston"
"JAVIERFRANCIS",1606,1504,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1504,1485,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",1504,1485,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",1504,1485,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1504,1485,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",1504,1485,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1485,1389,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",1485,1389,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",1485,1389,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",1485,1389,"02-08-2023","Tulsa","Houston"
